"Year","Team","Conference","Fpi","ResumeRanks StrengthOfRecord","ResumeRanks Fpi","ResumeRanks AverageWinProbability","ResumeRanks StrengthOfSchedule","ResumeRanks RemainingStrengthOfSchedule","ResumeRanks GameControl","Efficiencies Overall","Efficiencies Offense","Efficiencies Defense","Efficiencies SpecialTeams"
"2022","James Madison","Sun Belt","2.371","51","61","22","125","","53","59.674","46.81","74.951","37.143"
"2022","Marshall","Sun Belt","-0.398","58","68","36","104","","63","53.54","25.049","83.78","41.98"
"2022","Houston","American Athletic","4.061","56","53","77","80","","70","51.527","62.603","38.496","54.875"
"2022","UCF","American Athletic","6.904","45","37","44","72","","49","61.732","66.565","49.575","55.483"
"2022","Cincinnati","American Athletic","6.451","39","40","29","82","","40","60.989","44.607","64.989","69.829"
"2022","UAB","Conference USA","0.176","81","67","43","93","","67","50.057","50.562","50.551","46.781"
"2022","Rice","Conference USA","-14.078","103","118","107","85","","108","27.723","31.843","34.082","41.475"
"2022","North Texas","Conference USA","-3.403","87","78","63","96","","75","50.42","62.992","36.076","58.765"
"2022","Florida Atlantic","Conference USA","-4.413","106","86","74","121","","91","40.512","42.213","44.542","43.487"
"2022","Charlotte","Conference USA","-17.759","124","127","123","120","","120","17.839","41.399","10.816","49.466"
"2022","UT San Antonio","Conference USA","3.336","26","59","19","77","","46","57.46","63.436","45.257","59.29"
"2022","USC","Pac-12","13.164","11","16","7","35","","6","77.414","90.693","44.38","43.862"
"2022","UCLA","Pac-12","8.553","29","27","17","64","","28","65.594","81.525","44.786","34.94"
"2022","California","Pac-12","-1.39","84","71","100","56","","77","44.902","38.449","54.726","43.407"
"2022","Stanford","Pac-12","-3.917","86","82","119","29","","82","38.149","36.614","44.176","50.17"
"2022","Arizona","Pac-12","-2.006","69","73","98","47","","73","46.511","68.653","26.781","54.984"
"2022","Arizona State","Pac-12","-2.18","104","75","112","63","","87","40.12","53.327","35.286","38.32"
"2022","SMU","American Athletic","2.267","65","62","56","68","","51","56.034","67.613","41.499","46.125"
"2022","Georgia Southern","Sun Belt","-6.049","97","91","90","118","","109","36.421","58.3","19.643","58.481"
"2022","Old Dominion","Sun Belt","-10.538","118","105","121","119","","120","30.819","27.542","38.624","55.322"
"2022","Coastal Carolina","Sun Belt","-6.531","61","94","62","116","","84","40.095","54.955","32.539","40.387"
"2022","Appalachian State","Sun Belt","0.411","88","66","68","115","","86","45.95","62.053","35.887","34.024"
"2022","Georgia State","Sun Belt","-4.864","113","87","65","108","","72","40.823","39.121","47.889","45.187"
"2022","South Alabama","Sun Belt","-1.447","38","72","35","109","","66","55.355","49.72","57.13","56.501"
"2022","Louisiana","Sun Belt","-2.136","100","74","48","99","","69","45.745","34.883","52.541","66.931"
"2022","Texas State","Sun Belt","-12.869","115","114","92","110","","110","26.766","18.363","49.433","39.319"
"2022","Arkansas State","Sun Belt","-12.029","122","112","82","70","","94","30.524","34.229","26.442","71.657"
"2022","Louisiana Monroe","Sun Belt","-13.687","105","117","129","45","","120","26.331","37.707","29.751","30.491"
"2022","Southern Mississippi","Sun Belt","-6.085","85","92","75","111","","95","42.721","27.946","56.825","59.978"
"2022","Troy","Sun Belt","1.884","18","63","41","92","","61","59.594","42.6","71.337","48.834"
"2022","Alabama","SEC","27.296","4","2","4","9","","3","89.526","85.539","81.093","61.676"
"2022","Ole Miss","SEC","12.342","28","18","31","36","","20","68.271","72.487","57.125","45.454"
"2022","Mississippi State","SEC","13.237","15","15","26","5","","10","75.362","59.938","76.598","66.986"
"2022","Arkansas","SEC","6.93","37","36","67","34","","39","62.299","69.2","48.112","56.255"
"2022","Western Michigan","Mid-American","-12.495","112","113","105","128","","120","27.529","18.172","49.203","47.336"
"2022","Ball State","Mid-American","-13.093","114","115","94","91","","117","29.859","23.715","42.804","52.95"
"2022","Eastern Michigan","Mid-American","-9.685","71","103","45","131","","89","38.544","49.579","30.302","55.951"
"2022","Central Michigan","Mid-American","-11.129","119","107","109","94","","119","25.066","21.49","39.397","43.886"
"2022","Northern Illinois","Mid-American","-14.204","126","119","96","130","","120","23.127","33.335","20.864","56.59"
"2022","Connecticut","FBS Independents","-14.733","93","120","89","69","","107","26.98","25.461","39.312","41.257"
"2022","Oregon","Pac-12","14.225","13","14","12","23","","11","78.17","81.614","63.631","42.699"
"2022","Washington","Pac-12","11.472","9","20","9","60","","14","73.944","84.016","49.984","45.242"
"2022","Utah","Pac-12","19.146","19","8","25","41","","19","79.905","74.866","74.068","53.378"
"2022","Colorado","Pac-12","-17.068","110","124","131","26","","116","15.315","13.764","28.875","46.619"
"2022","Buffalo","Mid-American","-7.709","96","100","66","127","","99","35.312","33.215","45.145","46.508"
"2022","Florida State","ACC","15.503","16","11","10","50","","12","78.613","83.024","62.6","47.133"
"2022","Boston College","ACC","-7.442","101","98","124","54","","98","31.486","29.006","48.445","27.463"
"2022","Clemson","ACC","17.553","14","9","15","42","","15","74.958","64.744","77.07","48.641"
"2022","NC State","ACC","6.545","33","39","40","53","","32","61.626","35.041","76.185","70.218"
"2022","Wake Forest","ACC","7.586","35","32","28","58","","26","64.28","73.512","49.277","46.02"
"2022","Virginia Tech","ACC","-6.192","109","93","86","95","","76","40.884","32.207","52.101","52.55"
"2022","Miami","ACC","-0.466","79","69","99","67","","90","39.09","36.049","46.919","51.41"
"2022","Georgia Tech","ACC","-3.476","66","80","115","14","","83","46.573","34.944","66.413","25.201"
"2022","North Carolina","ACC","6.195","34","43","50","57","","41","60.099","78.452","30.968","61.95"
"2022","Virginia","ACC","-3.957","90","83","97","84","","80","36.753","28.59","56.938","29.806"
"2022","Duke","ACC","5.349","41","45","23","89","","36","67.202","69.598","54.522","61.006"
"2022","Bowling Green","Mid-American","-16.18","102","122","103","100","","112","26.669","24.765","33.906","58.82"
"2022","Missouri","SEC","2.559","63","60","54","12","","30","59.03","42.751","69.711","55.263"
"2022","Texas A&M","SEC","7.2","68","35","79","25","","54","58.223","43.007","65.719","58.545"
"2022","Syracuse","ACC","5.084","50","47","70","49","","57","59.708","56.419","61.005","44.497"
"2022","Pittsburgh","ACC","7.918","24","30","20","62","","22","61.732","46.268","72.6","50.534"
"2022","Utah State","Mountain West","-11.489","95","109","108","59","","115","30.797","26.791","36.615","67.995"
"2022","Boise State","Mountain West","3.797","54","54","33","102","","65","52.954","41.976","64.425","46.27"
"2022","Colorado State","Mountain West","-17.083","121","125","122","71","","120","17.389","10.963","36.911","50.04"
"2022","Wyoming","Mountain West","-9.34","82","102","87","103","","106","34.237","26.013","40.243","69.606"
"2022","New Mexico","Mountain West","-19.076","129","128","114","97","","120","18.818","10.388","44.018","38.236"
"2022","Air Force","Mountain West","3.75","49","56","6","124","","35","62.07","58.489","64.226","41.871"
"2022","Fresno State","Mountain West","3.726","43","57","27","83","","52","61.671","58.399","57.283","60.117"
"2022","San Diego State","Mountain West","-5.387","80","88","34","81","","60","41.543","21.506","57.927","72.181"
"2022","UNLV","Mountain West","-10.768","107","106","104","105","","113","30.175","30.781","37.581","45.764"
"2022","San José State","Mountain West","-5.871","83","89","64","126","","93","37.879","45.968","41.711","27.738"
"2022","Nevada","Mountain West","-16.465","127","123","120","113","","120","19.71","17.325","34.226","47.024"
"2022","Hawai'i","Mountain West","-19.508","128","129","116","66","","120","14.93","20.312","19.628","50.703"
"2022","Louisville","ACC","10.719","31","22","60","51","","38","70.137","54.895","74.832","58.102"
"2022","Ohio State","Big Ten","25.771","6","3","2","15","","2","88.337","91.467","71.506","49.437"
"2022","Michigan State","Big Ten","5.288","59","46","93","10","","59","53.037","58.461","44.648","57.731"
"2022","Maryland","Big Ten","7.842","30","31","59","18","","42","61.934","61.039","57.849","51.968"
"2022","Rutgers","Big Ten","-7.796","78","101","117","19","","88","37.79","17.459","59.793","63.719"
"2022","Michigan","Big Ten","23.62","3","4","3","28","","7","85.085","79.485","79.2","57.128"
"2022","Penn State","Big Ten","19.477","7","6","5","20","","5","82.964","71.335","83.462","50.595"
"2022","Indiana","Big Ten","-4.19","73","85","118","22","","85","40.502","37.086","46.875","51.176"
"2022","Wisconsin","Big Ten","8.148","53","29","38","43","","31","60.996","54.436","68.136","36.997"
"2022","Minnesota","Big Ten","11.422","27","21","18","61","","24","72.43","66.077","73.504","40.834"
"2022","Nebraska","Big Ten","-0.651","91","70","85","55","","71","40.694","43.713","40.707","51.926"
"2022","Iowa","Big Ten","7.409","25","34","39","21","","25","67.111","21.369","88.288","70.495"
"2022","Illinois","Big Ten","9.857","36","24","16","46","","17","68.781","50.92","80.746","45.222"
"2022","Northwestern","Big Ten","-7.588","116","99","126","30","","101","30.34","26.742","42.636","51.301"
"2022","Purdue","Big Ten","4.283","32","50","78","17","","47","58.947","63.872","51.004","46.438"
"2022","Army","FBS Independents","-2.508","94","76","49","117","","79","42.686","49.025","36.933","58.96"
"2022","Texas","Big 12","19.379","21","7","13","24","","9","79.1","73.758","70.57","66.449"
"2022","Oklahoma","Big 12","9.969","55","23","46","32","","21","66.271","71.907","54.872","48.16"
