"Year","Team","Conference","Fpi","ResumeRanks StrengthOfRecord","ResumeRanks Fpi","ResumeRanks AverageWinProbability","ResumeRanks StrengthOfSchedule","ResumeRanks RemainingStrengthOfSchedule","ResumeRanks GameControl","Efficiencies Overall","Efficiencies Offense","Efficiencies Defense","Efficiencies SpecialTeams"
"2019","BYU","FBS Independents","1.791","57","57","46","64","","53","54.119","49.548","57.06","50.552"
"2019","New Mexico State","FBS Independents","-22.729","125","125","127","83","","121","14.107","19.822","19.84","43.275"
"2019","Liberty","FBS Independents","-8.388","80","97","36","125","","77","41.405","56.168","35.794","36.33"
"2019","Auburn","SEC","21.281","12","10","27","2","","12","81.938","58.634","88.373","56.217"
"2019","LSU","SEC","30.33","1","3","2","3","","1","95.206","97.2","79.633","43.05"
"2019","Miami (OH)","Mid-American","-8.71","62","99","56","78","","62","43.879","26.171","54.683","73.293"
"2019","Ohio","Mid-American","-3.089","97","77","41","123","","91","44.114","61.95","28.883","52.741"
"2019","Kent State","Mid-American","-8.172","73","96","101","82","","105","37.379","52.337","23.018","71.671"
"2019","Akron","Mid-American","-28.564","127","129","130","128","","121","4.22","2.252","21.083","39.022"
"2019","Toledo","Mid-American","-10.186","96","108","87","116","","112","30.674","43.524","25.594","51.199"
"2019","UCLA","Pac-12","0.886","75","58","105","13","","68","44.951","47.582","41.167","59.558"
"2019","Utah","Pac-12","17.637","18","14","17","47","","18","82.665","72.787","84.16","40.922"
"2019","Arizona State","Pac-12","5.952","37","43","77","44","","57","59.975","43.281","64.96","69.42"
"2019","Arizona","Pac-12","-2.351","81","72","114","22","","89","41.53","54.858","40.881","24.303"
"2019","Colorado","Pac-12","-1.552","54","70","102","9","","64","46.252","57.455","37.121","45.522"
"2019","Middle Tennessee","Conference USA","-8.72","112","100","106","88","","107","29.903","46.678","25.108","41.336"
"2019","Florida Atlantic","Conference USA","4.355","32","50","16","106","","37","60.38","54.165","63.019","50.048"
"2019","Florida International","Conference USA","-9.085","105","102","69","114","","100","35.456","39.15","37.079","50.139"
"2019","North Texas","Conference USA","-10.354","120","109","90","121","","114","27.664","31.913","27.315","63.162"
"2019","UT San Antonio","Conference USA","-19.49","118","123","119","107","","121","16.652","20.803","23.817","44.278"
"2019","Louisiana Tech","Conference USA","-3.402","48","78","28","129","","75","47.29","42.849","56.02","40.295"
"2019","Western Kentucky","Conference USA","-2.643","58","74","39","119","","80","49.177","41.717","58.639","46.431"
"2019","Temple","American Athletic","-4.74","51","85","61","76","","70","45.692","34.846","61.832","38.27"
"2019","South Florida","American Athletic","-7.975","101","95","103","69","","96","33.822","26.411","50.739","37.377"
"2019","Cincinnati","American Athletic","8.053","22","30","32","70","","34","63.86","47.303","69.882","63.066"
"2019","East Carolina","American Athletic","-13.314","117","115","107","99","","115","24.679","38.723","21.728","44.073"
"2019","UCF","American Athletic","12.597","36","21","5","85","","13","77.436","73.94","74.604","41.098"
"2019","Houston","American Athletic","-3.03","91","76","83","52","","66","46.78","47.068","40.46","69.431"
"2019","Navy","American Athletic","6.979","19","40","14","74","","20","70.216","77.39","56.891","38.683"
"2019","Memphis","American Athletic","10.292","20","24","18","71","","26","70.959","76.129","49.112","74.178"
"2019","Tulsa","American Athletic","-3.58","90","82","100","42","","81","45.415","40.953","58.201","34.71"
"2019","Tulane","American Athletic","2.405","56","55","79","66","","69","56.01","56.598","53.489","48.132"
"2019","SMU","American Athletic","4.48","28","49","26","75","","33","61.089","66.196","51.822","48.911"
"2019","Charlotte","Conference USA","-11.683","87","113","96","112","","117","31.598","54.036","22.7","33.016"
"2019","UAB","Conference USA","-9.404","74","104","40","122","","82","38.329","27.198","54.377","49.868"
"2019","Louisiana","Sun Belt","5.922","38","44","24","105","","50","61.932","70.26","45.243","58.517"
"2019","Arkansas State","Sun Belt","-6.138","72","90","48","115","","86","42.602","44.461","41.735","55.849"
"2019","Louisiana Monroe","Sun Belt","-10.889","98","111","98","79","","98","33.838","56.741","25.492","29.204"
"2019","Troy","Sun Belt","-9.048","110","101","78","118","","104","31.435","56.464","21.189","31.694"
"2019","South Alabama","Sun Belt","-19.191","126","122","115","93","","121","20.132","15.903","37.655","40.781"
"2019","Texas State","Sun Belt","-17.33","119","120","117","84","","118","20.888","14.445","36.05","57.02"
"2019","Georgia State","Sun Belt","-11.392","89","112","74","104","","97","37.569","60.909","23.612","35.851"
"2019","Georgia Southern","Sun Belt","-4.874","76","87","81","92","","88","44.241","30.122","51.113","74.415"
"2019","Appalachian State","Sun Belt","8.059","17","29","8","110","","21","69.465","60.572","70.446","53.677"
"2019","Coastal Carolina","Sun Belt","-12.03","113","114","92","124","","116","28.735","34.35","27.319","61.526"
"2019","Alabama","SEC","29.395","7","4","4","40","","4","92.696","94.429","80.283","42.463"
"2019","Ole Miss","SEC","5.264","77","46","94","32","","58","51.289","49.9","51.201","53.116"
"2019","Mississippi State","SEC","7.147","44","39","72","11","","41","54.427","58.308","51.197","42.522"
"2019","Arkansas","SEC","-6.993","109","91","118","24","","95","29.803","31.881","34.609","50.786"
"2019","Western Michigan","Mid-American","-1.049","92","67","45","120","","84","45.742","57.088","41.757","32.207"
"2019","Ball State","Mid-American","-5.332","107","88","88","108","","113","40.323","47.719","42.623","31.919"
"2019","Eastern Michigan","Mid-American","-8.575","103","98","85","113","","109","38.181","49.4","31.425","52.796"
"2019","Central Michigan","Mid-American","-7.571","85","93","66","111","","92","42.6","46.301","45.09","39.296"
"2019","Northern Illinois","Mid-American","-9.89","100","107","99","94","","106","33.682","28.527","43.276","56.576"
"2019","Marshall","Conference USA","-4.52","61","83","58","90","","78","42.026","34.162","48.946","61.764"
"2019","Old Dominion","Conference USA","-22.106","127","124","124","109","","121","13.808","9.32","31.062","55.813"
"2019","Southern Mississippi","Conference USA","-4.756","79","86","67","91","","79","40.181","34.504","47.644","57.811"
"2019","Buffalo","Mid-American","-3.445","82","80","19","126","","49","51.085","44.254","68.005","24.063"
"2019","Florida State","ACC","4.048","64","51","50","54","","44","52.298","47.064","57.285","46.331"
"2019","Boston College","ACC","-1.517","70","69","76","62","","63","51.006","63.631","40.954","40.533"
"2019","Clemson","ACC","31.516","3","2","3","49","","3","94.51","89.074","93.261","37.27"
"2019","NC State","ACC","-7.062","102","92","104","72","","101","31.662","25.265","43.64","55.326"
"2019","Wake Forest","ACC","2.874","47","53","47","65","","56","51.33","53.573","52.437","38.934"
"2019","Virginia Tech","ACC","4.491","46","48","29","68","","35","58.902","52.256","58.74","59.882"
"2019","Miami","ACC","5.411","78","45","65","63","","60","54.155","39.368","68.127","44.339"
"2019","Georgia Tech","ACC","-10.839","106","110","120","53","","111","27.231","27.124","34.579","49.715"
"2019","North Carolina","ACC","8.354","52","27","57","56","","54","61.851","69.032","51.085","45.116"
"2019","Virginia","ACC","6.599","29","42","51","55","","43","61.82","60.86","51.984","67.277"
"2019","Duke","ACC","-0.318","69","64","89","48","","65","51.127","27.416","67.275","70.944"
"2019","Bowling Green","Mid-American","-26.015","122","127","123","97","","121","10.32","10.644","21.097","54.289"
"2019","Missouri","SEC","7.82","55","32","49","57","","47","59.343","47.909","69.382","46.241"
"2019","Texas A&M","SEC","13.588","21","19","63","25","","28","68.831","60.878","67.789","58.087"
"2019","Syracuse","ACC","-1.58","88","71","95","67","","93","43.738","35.981","50.984","60.15"
"2019","Pittsburgh","ACC","0.318","45","61","60","61","","59","50.02","34.905","70.332","36.795"
"2019","Utah State","Mountain West","-3.433","66","79","70","73","","74","47.201","40.073","54.33","52.287"
"2019","Boise State","Mountain West","8.185","24","28","25","89","","48","67.612","61.077","66.667","53.963"
"2019","Colorado State","Mountain West","-9.58","115","105","80","95","","99","33","36.865","41.507","31.78"
"2019","Wyoming","Mountain West","-0.627","68","66","37","103","","61","53.268","41.989","60.77","53.935"
"2019","New Mexico","Mountain West","-17.342","123","121","126","86","","121","15.724","23.673","17.527","53.684"
"2019","Air Force","Mountain West","7.268","23","38","21","80","","29","70.907","69.389","63.225","52.832"
"2019","Fresno State","Mountain West","-3.514","111","81","64","81","","72","44.697","48.944","43.645","47.417"
"2019","San Diego State","Mountain West","0.257","43","62","30","117","","67","54.372","28.687","74.312","69.026"
"2019","UNLV","Mountain West","-13.996","116","117","109","102","","119","27.131","30.237","35.51","37.875"
"2019","San José State","Mountain West","-9.163","104","103","84","98","","103","37.002","54.841","30.567","36.526"
"2019","Nevada","Mountain West","-13.949","83","116","112","100","","121","28.529","25.167","43.278","44.547"
"2019","Hawai'i","Mountain West","-2.851","50","75","52","87","","76","44.847","60.226","33.816","42.387"
"2019","Louisville","ACC","2.526","34","54","55","37","","40","61.127","71.664","44.56","52.632"
"2019","Ohio State","Big Ten","33.663","2","1","1","8","","2","96.561","95.289","87.91","55.264"
"2019","Michigan State","Big Ten","7.66","42","35","44","38","","30","58.977","46.899","71.242","39.381"
"2019","Maryland","Big Ten","-5.574","95","89","113","27","","87","38.878","29.736","45.871","67.317"
"2019","Rutgers","Big Ten","-15.203","108","118","128","18","","110","17.842","17.284","26.379","57.198"
"2019","Michigan","Big Ten","19.975","13","12","31","6","","14","76.205","69.318","72.668","55.074"
"2019","Penn State","Big Ten","21.536","6","7","9","36","","7","83.086","76.59","73.176","74.154"
"2019","Indiana","Big Ten","7.523","33","36","35","58","","23","66.396","71.968","54.436","47.851"
"2019","Wisconsin","Big Ten","21.311","14","8","7","10","","5","86.153","78.73","83.3","50.803"
"2019","Minnesota","Big Ten","13.783","11","18","15","50","","16","74.544","80.42","63.13","30.312"
"2019","Nebraska","Big Ten","4.5","67","47","73","41","","51","51.182","48.423","59.024","34.989"
"2019","Iowa","Big Ten","14.941","15","15","23","31","","17","75.398","54.653","78.393","73.392"
"2019","Illinois","Big Ten","-0.557","65","65","93","59","","73","46.427","33.541","54.614","65.55"
"2019","Northwestern","Big Ten","-2.572","93","73","111","20","","85","40.307","23.47","61.931","56.481"
"2019","Purdue","Big Ten","0","84","63","108","34","","83","42.913","51.748","40.478","39.595"
"2019","Army","FBS Independents","-4.578","114","84","75","101","","94","35.34","38.228","39.016","47.596"
"2019","Texas","Big 12","13.038","26","20","42","14","","24","69.009","72.735","57.591","49.27"
"2019","Oklahoma","Big 12","19.901","9","13","10","21","","8","82.365","89.107","60.458","48.62"
