"Year","Team","Conference","Fpi","ResumeRanks StrengthOfRecord","ResumeRanks Fpi","ResumeRanks AverageWinProbability","ResumeRanks StrengthOfSchedule","ResumeRanks RemainingStrengthOfSchedule","ResumeRanks GameControl","Efficiencies Overall","Efficiencies Offense","Efficiencies Defense","Efficiencies SpecialTeams"
"2014","Kentucky","SEC","3.258","59","60","89","36","","55","54.532","57.668","50.161","49.017"
"2014","Vanderbilt","SEC","-8.228","93","94","120","41","","93","24.365","19.562","39.376","45.461"
"2014","Oklahoma State","Big 12","6.457","38","48","88","38","","58","56.109","50.574","52.698","68.071"
"2014","Kansas State","Big 12","17.279","19","18","28","39","","18","77.252","75.015","65.245","67.006"
"2014","Baylor","Big 12","23.891","7","6","2","54","","4","86.246","87.713","70.591","52.71"
"2014","Iowa State","Big 12","-3.897","95","85","118","6","","84","38.564","51.142","32.105","47.685"
"2014","Texas Tech","Big 12","2.113","73","64","93","27","","62","47.204","68.362","31.307","39.596"
"2014","Kansas","Big 12","-6.517","81","91","113","19","","74","36.359","31.073","52.901","34.193"
"2014","TCU","Big 12","26.11","4","3","1","45","","2","88.026","75.762","88.001","57.664"
"2014","West Virginia","Big 12","12.138","35","32","63","9","","36","67.039","60.158","70.475","43.628"
"2014","UTEP","Conference USA","-9.189","82","97","58","102","","79","36.066","32.58","43.872","54.713"
"2014","Rice","Conference USA","-3.211","67","84","69","89","","72","43.274","49.573","40.577","46.664"
"2014","Oregon","Pac-12","28.344","5","1","4","13","","1","88.741","91.296","69.883","58.151"
"2014","Stanford","Pac-12","19.186","25","12","19","23","","11","79.368","62.596","84.001","50.042"
"2014","Washington","Pac-12","11.308","45","34","57","48","","47","64.283","47.565","70.973","58.322"
"2014","California","Pac-12","6.509","54","47","87","10","","52","57.082","73.94","36.237","49.875"
"2014","Oregon State","Pac-12","3.205","65","61","90","37","","63","47.507","49.597","46.957","48.348"
"2014","Washington State","Pac-12","2.771","79","62","106","12","","71","44.461","61.08","38.792","20.618"
"2014","USC","Pac-12","19.155","22","13","12","8","","9","78.729","74.596","70.508","60.969"
"2014","BYU","FBS Independents","7.53","53","43","31","67","","43","57.42","58.521","51.207","56.89"
"2014","Auburn","SEC","21.898","17","8","47","2","","15","77.734","86.172","58.363","41.655"
"2014","LSU","SEC","18.998","21","15","61","7","","28","72.909","60.527","76.621","51.753"
"2014","Miami (OH)","Mid-American","-15.917","125","121","117","97","","117","21.198","26.879","28.721","36.626"
"2014","Ohio","Mid-American","-10.82","96","106","95","114","","112","26.451","24.142","39.736","43.703"
"2014","Kent State","Mid-American","-14.665","121","117","121","103","","117","22.011","23.132","31.915","42.983"
"2014","Akron","Mid-American","-10.663","107","105","76","120","","101","30.382","20.728","46.932","57.423"
"2014","Toledo","Mid-American","1.083","60","68","51","101","","78","47.293","60.164","35.02","49.356"
"2014","UCLA","Pac-12","19.205","8","11","29","1","","14","73.756","75.166","64.433","48.689"
"2014","Utah","Pac-12","13.507","20","27","44","17","","22","73.565","49.524","77.743","76.633"
"2014","Arizona State","Pac-12","14.153","14","24","22","26","","17","73.829","63.902","74.701","52.447"
"2014","Arizona","Pac-12","14.145","15","25","60","22","","37","66.915","62.999","66.049","45.41"
"2014","Colorado","Pac-12","-1.022","99","75","104","14","","70","39.788","47.425","38.261","41.553"
"2014","Middle Tennessee","Conference USA","-6.881","86","92","83","96","","88","35.819","41.839","33.537","56.379"
"2014","Florida Atlantic","Conference USA","-11.982","115","111","115","88","","113","29.563","37.956","28.732","50.476"
"2014","Florida International","Conference USA","-12.247","113","113","80","112","","106","31.841","14.191","61.517","47.24"
"2014","North Texas","Conference USA","-12.816","116","114","100","119","","117","20.129","18.362","29.374","57.137"
"2014","UT San Antonio","Conference USA","-10.428","106","103","94","91","","103","26.841","15.901","49.296","49.213"
"2014","Louisiana Tech","Conference USA","4.971","56","53","18","86","","35","62.346","50.153","69.526","48.912"
"2014","Western Kentucky","Conference USA","-3.009","75","83","27","105","","61","51","76.05","27.452","44.938"
"2014","Louisiana","Sun Belt","-2.553","57","80","48","107","","73","42.499","51.021","36.258","52.743"
"2014","Arkansas State","Sun Belt","-2.726","87","82","81","109","","96","39.756","41.994","42.229","47.325"
"2014","Louisiana Monroe","Sun Belt","-9.928","104","101","92","83","","89","32.865","20.097","54.246","52.676"
"2014","Troy","Sun Belt","-19.383","119","124","105","111","","117","16.94","29.487","17.033","45.401"
"2014","South Alabama","Sun Belt","-9.353","97","98","84","99","","98","30.128","21.551","46.785","53.08"
"2014","Texas State","Sun Belt","-8.221","92","93","55","127","","104","34.248","38.463","31.993","62.159"
"2014","Georgia State","Sun Belt","-23.469","127","127","125","98","","117","12.404","32.965","9.72","36.711"
"2014","Georgia Southern","Sun Belt","0.078","51","71","13","122","","48","60.911","70.589","48.093","47.18"
"2014","Appalachian State","Sun Belt","-5.62","88","89","65","125","","102","36.914","51.496","33.29","30.438"
"2014","Alabama","SEC","26.766","2","2","8","4","","3","87.324","84.903","82.505","37.989"
"2014","Ole Miss","SEC","20.488","12","9","21","5","","12","81.699","61.049","88.464","47.387"
"2014","Mississippi State","SEC","20.133","10","10","10","44","","10","80.442","77.232","74.623","47.352"
"2014","Arkansas","SEC","17.506","28","17","15","3","","8","81.732","71.963","78.766","60.727"
"2014","Western Michigan","Mid-American","-2.169","77","78","42","117","","77","52.624","59.668","46.37","45.427"
"2014","Ball State","Mid-American","-8.364","105","95","68","123","","99","35.7","34.209","38.332","62.344"
"2014","Eastern Michigan","Mid-American","-25.824","123","128","127","93","","117","8.723","11.315","16.48","46.844"
"2014","Central Michigan","Mid-American","-4.965","89","87","62","115","","92","40.518","44.014","45.405","35.234"
"2014","Northern Illinois","Mid-American","0.248","42","70","46","108","","75","46.624","51.83","39.848","58.223"
"2014","Marshall","Conference USA","13.025","26","29","3","126","","40","69.161","71.662","58.119","55.611"
"2014","Old Dominion","Conference USA","-11.442","91","108","97","106","","115","27.175","60.064","16.208","24.663"
"2014","Southern Mississippi","Conference USA","-14.949","110","120","116","75","","114","21.937","24.881","26.99","55.002"
"2014","Buffalo","Mid-American","-10.921","108","107","77","128","","108","25.04","39.942","22.899","35.043"
"2014","Florida State","ACC","19.025","3","14","37","24","","26","74.8","76.33","62.939","55.013"
"2014","Boston College","ACC","6.034","55","51","33","58","","39","60.952","63.653","54.322","49.104"
"2014","Clemson","ACC","16.461","16","20","9","50","","13","75.832","49.562","92.5","32.101"
"2014","NC State","ACC","3.924","47","58","54","66","","54","56.087","62.787","44.737","56.589"
"2014","Wake Forest","ACC","-10.446","102","104","109","61","","91","30.148","12.21","53.432","67.815"
"2014","Virginia Tech","ACC","7.869","52","41","59","49","","51","58.405","30.098","81.975","55.003"
"2014","Miami","ACC","10.774","58","36","38","31","","27","66.131","63.094","65.789","41.832"
"2014","Georgia Tech","ACC","15.985","13","21","25","25","","19","78.496","89.562","50.493","44.695"
"2014","North Carolina","ACC","4.371","64","57","112","34","","85","45.718","60.663","33.282","48.175"
"2014","Virginia","ACC","6.897","66","46","66","30","","46","56.153","37.634","71.372","53.007"
"2014","Duke","ACC","7.678","40","42","30","68","","42","60.574","60.564","49.34","72.395"
"2014","Bowling Green","Mid-American","-9.42","83","99","70","110","","95","34.023","32.156","38.672","60.3"
"2014","Missouri","SEC","13.651","9","26","39","16","","21","71.744","58.841","74.962","53.999"
"2014","Texas A&M","SEC","14.96","23","23","56","15","","25","68.73","79.059","44.225","72.235"
"2014","Syracuse","ACC","-0.773","94","73","107","40","","87","39.01","24.063","63.581","38.141"
"2014","Pittsburgh","ACC","7.202","74","45","40","62","","45","57.007","71.254","39.396","45.964"
"2014","Utah State","Mountain West","1.86","49","65","16","95","","38","58.177","34.322","74.051","49.668"
"2014","Boise State","Mountain West","10.739","24","37","11","77","","34","68.41","68.171","65.073","40.388"
"2014","Colorado State","Mountain West","2.414","39","63","36","92","","60","59.201","73.878","40.313","52.513"
"2014","Wyoming","Mountain West","-11.516","100","109","108","72","","107","23.617","30.879","31.178","30.161"
"2014","New Mexico","Mountain West","-12.122","109","112","102","94","","110","27.479","51.673","17.127","56.409"
"2014","Air Force","Mountain West","-2.584","48","81","20","113","","66","48.39","41.923","51.43","63.268"
"2014","Fresno State","Mountain West","-5.318","90","88","101","73","","97","33.645","34.386","38.153","52.625"
"2014","San Diego State","Mountain West","-2.034","85","77","24","104","","57","48.224","37.842","56.807","56.769"
"2014","UNLV","Mountain West","-17.372","124","122","119","79","","117","18.977","28.556","17.666","57.377"
"2014","San José State","Mountain West","-11.723","112","110","110","74","","109","24.373","32.47","34.47","19.883"
"2014","Nevada","Mountain West","-0.274","76","72","91","78","","94","45.671","44.299","45.762","59.298"
"2014","Hawai'i","Mountain West","-9.087","111","96","111","85","","117","28.643","22.914","36.176","69.708"
"2014","Louisville","ACC","10.966","27","35","34","47","","29","68.862","49.161","84.982","35.315"
"2014","Ohio State","Big Ten","25.734","1","4","7","35","","5","87.474","87.541","74.927","53.352"
"2014","Michigan State","Big Ten","23.051","6","7","5","53","","7","85.682","83.245","76.16","54.451"
"2014","Maryland","Big Ten","5.77","44","52","85","32","","59","58.02","45.395","59.648","67.109"
"2014","Rutgers","Big Ten","1.517","36","67","73","42","","50","53.554","60.731","42.859","57.873"
"2014","Michigan","Big Ten","7.222","70","44","75","43","","53","49.661","34.668","65.686","44.171"
"2014","Penn State","Big Ten","4.594","63","56","71","64","","68","53.074","26.804","82.396","40.589"
"2014","Indiana","Big Ten","-0.816","84","74","96","56","","76","42.495","44.399","46.51","41.145"
"2014","Wisconsin","Big Ten","17.072","18","19","17","57","","20","74.792","76.184","68.52","38.718"
"2014","Minnesota","Big Ten","8.32","34","39","53","51","","41","62.265","59.26","56.474","62.827"
"2014","Nebraska","Big Ten","13.173","32","28","26","63","","30","68.053","60.749","58.327","78.713"
"2014","Iowa","Big Ten","6.368","61","49","74","59","","67","50.959","51.324","57.133","32.15"
"2014","Illinois","Big Ten","-2.476","69","79","99","55","","82","40.884","40.905","41.939","56.462"
"2014","Northwestern","Big Ten","1.819","72","66","86","46","","69","46.832","32.133","63.749","51.428"
"2014","Purdue","Big Ten","-3.959","98","86","98","52","","83","39.858","35.242","46.475","53.876"
"2014","Army","FBS Independents","-14.056","114","116","78","116","","100","26.982","41.386","22.323","49.823"
"2014","Texas","Big 12","8.78","46","38","79","11","","44","59.583","33.545","81.921","37.267"
"2014","Oklahoma","Big 12","18.901","30","16","23","21","","16","78.048","76.408","69.539","53.98"
