"Year","Team","Conference","Fpi","ResumeRanks StrengthOfRecord","ResumeRanks Fpi","ResumeRanks AverageWinProbability","ResumeRanks StrengthOfSchedule","ResumeRanks RemainingStrengthOfSchedule","ResumeRanks GameControl","Efficiencies Overall","Efficiencies Offense","Efficiencies Defense","Efficiencies SpecialTeams"
"2012","Washington State","Pac-12","-6.154","89","92","111","30","","79","31.651","32.399","43.049","32.922"
"2012","USC","Pac-12","16.078","38","15","46","13","","26","71.109","61.329","67.225","68.848"
"2012","BYU","FBS Independents","10.905","49","27","36","65","","36","68.071","46.091","81.776","57.312"
"2012","Auburn","SEC","0.349","79","67","95","9","","67","41.944","29.845","47.113","73.661"
"2012","LSU","SEC","19.312","12","10","15","29","","9","76.607","53.271","80.651","73.897"
"2012","Miami (OH)","Mid-American","-11.6","99","107","106","80","","106","25.291","38.514","22.69","46.553"
"2012","Ohio","Mid-American","-2.978","66","79","49","123","","82","44.753","47.096","40.044","62.555"
"2012","Kent State","Mid-American","1.206","45","63","18","112","","46","60.425","46.383","60.171","75.852"
"2012","Akron","Mid-American","-15.684","123","116","109","90","","116","23.291","34.784","24.909","35.562"
"2012","Toledo","Mid-American","-2.975","57","78","41","91","","60","47.689","45.182","47.653","59.914"
"2012","UCLA","Pac-12","12.375","29","23","37","23","","27","67.113","64.099","63.558","51.452"
"2012","Utah","Pac-12","6.621","70","47","69","38","","55","51.486","36.112","61.278","62.802"
"2012","Arizona State","Pac-12","13.028","37","22","28","49","","24","71.575","66.275","68.718","52.283"
"2012","Arizona","Pac-12","6.941","25","46","54","27","","38","62.873","75.395","47.024","37.665"
"2012","Colorado","Pac-12","-18.583","110","121","123","28","","111","12.861","22.457","15.863","39.033"
"2012","Louisiana","Sun Belt","0.4","56","66","29","105","","54","55.776","64.903","46.666","45.35"
"2012","Arkansas State","Sun Belt","2.55","31","60","32","97","","53","57.191","69.64","49.919","23.665"
"2012","Louisiana Monroe","Sun Belt","-2.136","71","76","64","94","","83","47.186","56.991","40.083","42.655"
"2012","Troy","Sun Belt","-5.426","96","90","87","116","","100","39.153","48.061","33.587","49.991"
"2012","South Alabama","Sun Belt","-16.926","121","118","120","115","","116","15.677","15.704","31.381","34.59"
"2012","Alabama","SEC","30.632","1","1","2","19","","2","95.398","90.306","91.198","59.81"
"2012","Ole Miss","SEC","10.379","35","29","34","24","","19","67.528","62.477","71.914","33.632"
"2012","Mississippi State","SEC","8.334","34","40","47","55","","41","59.091","52.863","57.957","61.233"
"2012","Arkansas","SEC","3.147","72","59","75","17","","50","48.277","54.335","46.055","41.439"
"2012","Western Michigan","Mid-American","-5.777","108","91","82","119","","103","33.937","39.851","37.942","37.214"
"2012","Ball State","Mid-American","-1.243","51","71","58","74","","69","48.977","60.56","30.967","69.09"
"2012","Eastern Michigan","Mid-American","-16.476","115","117","114","78","","114","19.712","30.238","23.706","33.234"
"2012","Central Michigan","Mid-American","-10.26","88","102","83","121","","107","30.509","46.972","26.697","39.295"
"2012","Northern Illinois","Mid-American","8.654","27","38","13","122","","48","63.759","63.359","54.507","65.352"
"2012","Marshall","Conference USA","-6.529","93","93","79","100","","96","33.592","58.847","21.31","29.431"
"2012","Buffalo","Mid-American","-10.621","100","104","103","81","","110","27.754","28.582","40.923","32.402"
"2012","Florida State","ACC","22.722","14","5","5","63","","4","84.804","74.289","83.809","55.403"
"2012","Boston College","ACC","-2.611","101","77","104","39","","84","35.524","27.369","43.912","63.312"
"2012","Clemson","ACC","17.239","13","14","7","57","","16","75.648","81.749","55.291","54.464"
"2012","NC State","ACC","3.46","61","58","72","59","","64","52.722","39.456","65.841","48.802"
"2012","Wake Forest","ACC","-7.648","74","95","100","52","","90","31.115","29.395","41.518","42.924"
"2012","Virginia Tech","ACC","6.503","55","48","88","40","","70","53.285","31.417","73.853","50.867"
"2012","Miami","ACC","7.033","36","44","59","31","","39","58.77","67.217","43.278","64.993"
"2012","Georgia Tech","ACC","7.39","60","43","44","41","","31","61.982","70.614","50.22","40.275"
"2012","North Carolina","ACC","10.556","59","28","35","73","","58","58.282","69.999","42.753","50.655"
"2012","Virginia","ACC","-2.006","87","75","94","51","","86","39.331","31.401","56.421","37.938"
"2012","Duke","ACC","-1.674","65","73","76","50","","66","43.366","55.595","27.235","66.192"
"2012","Bowling Green","Mid-American","-3.142","75","80","43","120","","74","46.325","35.178","63.994","38.39"
"2012","Missouri","SEC","8.364","41","39","73","1","","33","57.859","36.593","71.467","59.643"
"2012","Texas A&M","SEC","24.223","8","3","4","11","","3","88.812","91.309","74.585","37.746"
"2012","Florida Atlantic","Sun Belt","-13.55","109","110","107","83","","113","25.352","28.84","32.077","43.962"
"2012","Florida International","Sun Belt","-8.033","113","96","91","98","","104","27.346","27.879","39.949","33.332"
"2012","UT San Antonio","Western Athletic","-13.947","77","113","52","124","","99","30.121","40.765","22.529","67.008"
"2012","Texas State","Western Athletic","-11.406","106","105","92","93","","102","27.67","40.911","20.194","68.717"
"2012","Army","FBS Independents","-11.584","117","106","112","101","","116","20.956","44.675","12.268","38.616"
"2012","Texas","Big 12","15.609","15","18","50","10","","28","72.395","76.439","58.655","54.096"
"2012","Oklahoma","Big 12","21.743","11","6","21","3","","11","78.436","78.438","66.569","54.831"
