"Year","Team","Conference","Fpi","ResumeRanks StrengthOfRecord","ResumeRanks Fpi","ResumeRanks AverageWinProbability","ResumeRanks StrengthOfSchedule","ResumeRanks RemainingStrengthOfSchedule","ResumeRanks GameControl","Efficiencies Overall","Efficiencies Offense","Efficiencies Defense","Efficiencies SpecialTeams"
"2021","Tulsa","American Athletic","-1.266","66","76","69","33","","67","49.689","43.26","58.209","45.688"
"2021","Tulane","American Athletic","-5.465","110","90","114","51","","96","37.858","37.349","42.371","51.477"
"2021","SMU","American Athletic","5.129","50","44","45","84","","52","56.696","59.641","51.283","48.947"
"2021","Charlotte","Conference USA","-16.008","108","117","97","128","","117","23.415","45.608","12.895","57.83"
"2021","UAB","Conference USA","1.385","47","60","31","46","","46","59.101","61.262","53.591","50.9"
"2021","Louisiana","Sun Belt","4.776","11","48","12","101","","34","60.444","57.238","57.409","57.15"
"2021","Arkansas State","Sun Belt","-16.238","125","118","126","121","","118","19.999","29.731","17.221","59.941"
"2021","Louisiana Monroe","Sun Belt","-16.616","105","120","113","79","","109","24.818","22.993","37.107","46.837"
"2021","Troy","Sun Belt","-8.783","103","98","94","122","","108","33.116","22.509","52.49","45.481"
"2021","South Alabama","Sun Belt","-11.854","107","109","75","116","","97","33.325","30.855","44.632","44.479"
"2021","Texas State","Sun Belt","-16.341","112","119","112","117","","118","22.825","26.778","24.834","60.513"
"2021","Georgia State","Sun Belt","-3.885","57","83","60","88","","72","48.818","45.373","58.293","31.965"
"2021","Georgia Southern","Sun Belt","-13.894","116","111","111","100","","115","24.385","28.293","31.596","41.307"
"2021","Appalachian State","Sun Belt","7.859","39","33","38","81","","55","63.045","56.536","63.472","54.621"
"2021","Coastal Carolina","Sun Belt","5.099","34","45","5","130","","47","64.699","79.427","38.947","59.32"
"2021","Alabama","SEC","25.422","2","2","3","1","","2","88.111","85.303","81.705","43.718"
"2021","Ole Miss","SEC","10.982","12","18","16","19","","8","72.083","69.431","61.802","65.972"
"2021","Mississippi State","SEC","7.136","41","36","71","29","","54","58.564","62.342","62.511","18.351"
"2021","Arkansas","SEC","9.812","14","21","41","2","","20","70.233","66.381","65.638","54.474"
"2021","Western Michigan","Mid-American","-1.096","62","75","32","64","","44","49.995","60.658","44.263","29.397"
"2021","Ball State","Mid-American","-9.211","95","103","80","105","","93","35.853","31.992","39.312","67.171"
"2021","Eastern Michigan","Mid-American","-7.764","85","95","87","103","","105","36.509","45.033","30.333","61.445"
"2021","Central Michigan","Mid-American","-2.327","53","79","44","119","","71","48.984","42.874","52.775","58.714"
"2021","Northern Illinois","Mid-American","-7.345","60","93","78","73","","91","38.706","52.464","27.372","53.509"
"2021","Marshall","Conference USA","0.071","78","70","34","113","","65","50.972","48.524","53.355","48.487"
"2021","Old Dominion","Conference USA","-10.356","98","105","90","109","","104","38.515","27.247","49.206","66.126"
"2021","Southern Mississippi","Conference USA","-15.786","124","116","105","74","","118","18.577","8.44","49.931","45.806"
"2021","Connecticut","FBS Independents","-25.87","128","129","127","80","","118","12.182","12.264","22.362","50.732"
"2021","Buffalo","Mid-American","-8.846","118","99","107","127","","118","28.304","36.946","27.364","49.705"
"2021","Florida State","ACC","3.822","68","51","74","41","","53","55.1","51.898","59.652","38.627"
"2021","Boston College","ACC","0.004","75","71","65","72","","70","50","47.314","53.14","49.01"
"2021","Clemson","ACC","15.785","13","8","22","16","","12","71.489","45.036","82.582","61.682"
"2021","NC State","ACC","12.075","23","16","30","63","","26","73.063","59.642","72.922","66.699"
"2021","Wake Forest","ACC","9.585","15","22","13","45","","11","72.281","77.413","52.061","64.331"
"2021","Virginia Tech","ACC","1.076","74","64","73","60","","68","48.162","45.295","46.958","63.841"
"2021","Miami","ACC","9.535","35","23","57","36","","43","60.183","62.56","57.36","40.371"
"2021","Georgia Tech","ACC","-3.796","92","82","110","12","","82","39.085","42.697","39.08","51.537"
"2021","North Carolina","ACC","5.759","69","43","70","42","","63","56.233","71.435","39.111","46.995"
"2021","Virginia","ACC","4.815","52","47","68","49","","50","54.398","74.525","30.018","50.031"
"2021","Duke","ACC","-14.962","109","113","115","77","","111","21.764","27.182","22.51","61.573"
"2021","Bowling Green","Mid-American","-18.658","111","123","100","114","","112","25.073","14.029","46.126","55.312"
"2021","Missouri","SEC","-1.561","71","78","91","22","","79","46.094","58.453","30.437","64.123"
"2021","Texas A&M","SEC","12.486","29","14","28","52","","30","72.065","47.581","79.59","66.367"
"2021","Syracuse","ACC","-1.366","76","77","88","59","","73","49.484","52.227","52.98","33.714"
"2021","Pittsburgh","ACC","14.15","21","12","9","57","","13","75.237","66.354","75.293","50.83"
"2021","Utah State","Mountain West","-0.847","32","74","61","107","","86","53.794","56.389","47.688","54.157"
"2021","Boise State","Mountain West","6.507","55","38","29","82","","36","66.5","54.216","66.767","67.511"
"2021","Colorado State","Mountain West","-8.637","115","97","106","104","","107","36.17","36.232","42.3","46.785"
"2021","Wyoming","Mountain West","-5.435","86","88","92","124","","113","40.084","38.34","45.09","51.068"
"2021","New Mexico","Mountain West","-20.797","119","124","121","94","","118","12.583","6.095","37.216","39.975"
"2021","Air Force","Mountain West","0.67","33","66","6","110","","24","62.528","67.894","50.764","48.141"
"2021","Fresno State","Mountain West","2.798","30","53","19","95","","37","62.393","57.144","62.216","53.198"
"2021","San Diego State","Mountain West","-0.004","24","72","24","102","","59","55.145","35.202","65.03","69.878"
"2021","UNLV","Mountain West","-14.399","121","112","108","91","","101","29.241","25.732","40.988","47.451"
"2021","San José State","Mountain West","-11.641","99","108","101","123","","114","34.052","22.024","51.409","51.314"
"2021","Nevada","Mountain West","1.51","65","59","51","97","","69","55.77","57.328","50.292","54.738"
"2021","Hawai'i","Mountain West","-9.144","96","102","85","99","","94","37.941","34.161","45.938","49.005"
"2021","Louisville","ACC","4.861","70","46","46","50","","38","60.779","67.176","51.568","46.204"
"2021","Ohio State","Big Ten","23.978","8","3","8","27","","4","86.705","93.185","59.592","56.744"
"2021","Michigan State","Big Ten","10.812","5","19","39","13","","19","74.12","71.166","65.808","60.617"
"2021","Maryland","Big Ten","1.078","45","63","79","21","","57","51.697","60.488","44.584","43.711"
"2021","Rutgers","Big Ten","-4.207","77","86","103","20","","81","41.619","27.096","53.261","70.173"
"2021","Michigan","Big Ten","20.652","3","4","4","5","","3","84.344","78.212","73.992","73.472"
"2021","Penn State","Big Ten","11.843","37","17","33","10","","14","68.742","51.589","76.436","51.264"
"2021","Indiana","Big Ten","-4.088","93","84","119","7","","83","36.242","31.095","50.405","40.656"
"2021","Wisconsin","Big Ten","13.327","22","13","14","35","","7","75.187","51.648","89.273","39.903"
"2021","Minnesota","Big Ten","9.122","28","27","26","44","","22","67.145","61.819","67.574","46.761"
"2021","Nebraska","Big Ten","8.494","84","29","76","11","","40","62.462","63.273","65.078","25.197"
"2021","Iowa","Big Ten","8.337","16","32","54","23","","33","65.621","34.351","79","69.735"
"2021","Illinois","Big Ten","0.482","73","67","82","53","","60","53.728","40.757","61.013","59.343"
"2021","Northwestern","Big Ten","-7.467","100","94","120","37","","103","29.647","29.33","38.546","47.152"
"2021","Purdue","Big Ten","9.429","18","25","47","15","","25","67.21","66.025","63.799","44.377"
"2021","Army","FBS Independents","1.206","44","61","21","86","","39","59.547","58.88","55.624","52.12"
"2021","Texas","Big 12","9.464","56","24","55","31","","28","61.914","63.18","52.801","60.615"
"2021","Oklahoma","Big 12","17.593","9","5","20","40","","16","76.795","80.118","60.927","57.096"
