"Year","Team","Conference","Fpi","ResumeRanks StrengthOfRecord","ResumeRanks Fpi","ResumeRanks AverageWinProbability","ResumeRanks StrengthOfSchedule","ResumeRanks RemainingStrengthOfSchedule","ResumeRanks GameControl","Efficiencies Overall","Efficiencies Offense","Efficiencies Defense","Efficiencies SpecialTeams"
"2013","SMU","American Athletic","-3.933","87","82","95","67","","88","39.097","42.484","40.771","47.026"
"2013","Rutgers","American Athletic","-3.651","83","80","86","77","","87","39.409","39.628","37.334","67.055"
"2013","Connecticut","American Athletic","-8.065","105","99","108","70","","107","25.825","22.606","44.267","32.096"
"2013","South Florida","American Athletic","-11.537","108","107","112","61","","106","23.975","8.601","49.799","69.246"
"2013","Memphis","American Athletic","-6.835","107","95","101","79","","102","32.268","18.907","48.481","67.521"
"2013","Temple","American Athletic","-6.477","112","94","82","78","","85","35.252","51.747","26.929","46.305"
"2013","New Mexico State","FBS Independents","-25.498","117","122","111","94","","115","12.904","25.161","16.206","29.791"
"2013","Idaho","FBS Independents","-26.629","119","125","121","69","","115","10.809","13.629","18.422","50.008"
"2013","Notre Dame","FBS Independents","12.552","22","50","61","31","","42","64.706","65.8","58.615","49.073"
"2013","Georgia","SEC","18.376","24","18","46","5","","24","71.242","79.552","51.848","53.583"
"2013","Florida","SEC","9.776","71","36","91","10","","50","56.338","32.636","78.815","45.845"
"2013","Tennessee","SEC","3.97","51","59","71","11","","39","53.821","40.503","62.54","57.616"
"2013","South Carolina","SEC","20.663","7","10","20","8","","17","82.367","81.72","73.479","43.211"
"2013","Kentucky","SEC","-3.714","101","81","113","22","","89","32.687","43.011","29.687","49.278"
"2013","Vanderbilt","SEC","5.746","25","51","63","48","","47","57.609","43.543","64.108","62.628"
"2013","Oklahoma State","Big 12","22.412","17","6","7","25","","5","82.339","69.918","84.478","45.943"
"2013","Kansas State","Big 12","14.324","36","24","19","45","","21","72.447","74.173","62.947","50.07"
"2013","Baylor","Big 12","25.521","13","4","5","52","","9","86.991","87.875","77.794","36.75"
"2013","Iowa State","Big 12","-2.672","89","74","110","17","","83","44.406","43.987","45.552","53.64"
"2013","Texas Tech","Big 12","9.492","32","39","55","36","","33","62.17","66.262","57.777","34.375"
"2013","Kansas","Big 12","-10.105","92","104","114","29","","96","29.328","13.993","50.89","61.666"
"2013","TCU","Big 12","8.686","75","44","94","23","","60","57.394","31.517","79.314","45.67"
"2013","West Virginia","Big 12","-0.144","80","69","90","39","","64","47.183","37.941","56.034","53.522"
"2013","UTEP","Conference USA","-21.539","120","118","117","109","","115","10.397","28.089","6.252","51.637"
"2013","Rice","Conference USA","0.019","45","68","29","101","","56","47.122","40.379","53.257","56.545"
"2013","Oregon","Pac-12","27.204","9","3","9","34","","6","85.847","87.716","71.299","50.138"
"2013","Stanford","Pac-12","23.515","6","5","8","3","","3","85.44","77.762","79.392","63.83"
"2013","Washington","Pac-12","19.829","18","13","24","24","","18","76.835","71.205","71.627","55.992"
"2013","California","Pac-12","-7.865","103","97","124","4","","108","24.873","36.143","25.284","38.654"
"2013","Oregon State","Pac-12","12.762","41","27","69","27","","45","65.072","69.539","57.174","41.466"
"2013","Washington State","Pac-12","4.784","40","56","70","6","","31","61.247","54.784","63.651","48.551"
"2013","USC","Pac-12","15.729","20","22","15","14","","13","75.78","57.403","81.803","55.996"
"2013","BYU","FBS Independents","11.874","38","30","56","30","","37","67.166","59.682","73.639","35.173"
"2013","Auburn","SEC","19.925","2","12","18","9","","7","82.316","83.497","66.802","63.792"
"2013","LSU","SEC","19.358","14","15","16","26","","11","80.274","85.172","62.381","52.126"
"2013","Miami (OH)","Mid-American","-26.393","125","124","123","92","","115","8.541","4.605","21.145","72.115"
"2013","Ohio","Mid-American","-7.968","88","98","48","110","","74","34.576","34.316","34.283","68.709"
"2013","Kent State","Mid-American","-9.139","102","100","99","85","","103","31.574","36.574","33.757","48.546"
"2013","Akron","Mid-American","-12.121","96","108","96","87","","99","29.536","28.212","42.492","36.57"
"2013","Toledo","Mid-American","1.326","63","65","47","80","","57","54.444","57.977","44.255","65.512"
"2013","UCLA","Pac-12","19.679","12","14","23","18","","12","79.612","77.281","69.78","59.255"
"2013","Utah","Pac-12","9.351","43","40","77","2","","35","63.681","51.685","65.063","64.594"
"2013","Arizona State","Pac-12","21.855","15","8","30","1","","20","79.699","76.991","71.852","53.786"
"2013","Arizona","Pac-12","13.168","33","26","38","37","","26","69.613","65.114","70.823","36.748"
"2013","Colorado","Pac-12","-5.744","72","90","105","16","","73","37.574","37.161","49.747","29.303"
"2013","Middle Tennessee","Conference USA","-4.274","65","84","67","96","","77","42.535","41.73","44.938","54.272"
"2013","Florida Atlantic","Conference USA","-3.112","85","76","68","97","","76","43.211","31.617","67.65","29.11"
"2013","Florida International","Conference USA","-27.467","124","126","125","93","","115","6.509","6.011","15.865","54.418"
"2013","North Texas","Conference USA","2.799","66","62","41","119","","82","54.862","37.254","60.351","78.982"
"2013","UT San Antonio","Conference USA","-4.804","64","85","76","82","","78","41.089","49.037","43.509","28.817"
"2013","Louisiana Tech","Conference USA","-16.672","113","114","93","126","","115","20.082","17.041","35.063","47.886"
"2013","Louisiana","Sun Belt","-1.992","68","72","49","120","","84","44.866","53.834","38.024","50.721"
"2013","Arkansas State","Sun Belt","-5.217","73","86","73","112","","93","40.308","42.356","34.661","71.111"
"2013","Louisiana Monroe","Sun Belt","-10.467","86","106","85","100","","97","30.656","31.748","43.663","28.624"
"2013","Troy","Sun Belt","-9.98","90","102","98","104","","104","30.878","51.278","17.852","55.211"
"2013","South Alabama","Sun Belt","-5.541","97","89","53","121","","90","39.521","47.246","38.994","39.726"
"2013","Texas State","Sun Belt","-13.666","100","112","72","125","","109","25.956","13.731","45.476","64.084"
"2013","Georgia State","Sun Belt","-23.121","125","119","119","117","","115","10.645","15.15","18.431","38.597"
"2013","Alabama","SEC","28.891","10","2","3","38","","2","91.98","85.666","85.927","65.635"
"2013","Ole Miss","SEC","14.072","23","25","44","21","","23","68.356","64.229","68.94","39.006"
"2013","Mississippi State","SEC","11.782","35","31","66","13","","29","65.036","60.367","69.669","32.632"
"2013","Arkansas","SEC","-0.739","84","71","92","12","","58","42.57","48.577","38.2","55.284"
"2013","Western Michigan","Mid-American","-19.309","123","117","120","89","","115","15.237","13.547","30.412","43.677"
"2013","Ball State","Mid-American","1.4","55","64","11","123","","46","56.591","63.105","45.047","56.391"
"2013","Eastern Michigan","Mid-American","-26.06","118","123","126","98","","115","6.092","22.641","6.846","20.949"
"2013","Central Michigan","Mid-American","-12.566","94","109","89","116","","105","27.65","24.445","38.554","50.636"
"2013","Northern Illinois","Mid-American","5.488","28","53","32","113","","69","57.9","69.246","47.841","34.659"
"2013","Marshall","Conference USA","7.652","61","47","21","118","","61","60.72","71.528","46.824","41.264"
"2013","Buffalo","Mid-American","-2.154","69","73","52","108","","71","42.422","35.304","51.28","54.198"
"2013","Florida State","ACC","33.166","1","1","1","63","","1","96.065","93.458","89.172","61.449"
"2013","Boston College","ACC","2.495","52","63","74","53","","59","52.593","56.616","46.316","55.969"
"2013","Clemson","ACC","19.981","11","11","14","51","","16","80.929","73.966","79.539","44.842"
"2013","NC State","ACC","-5.467","104","88","102","64","","100","28.02","24.645","41.233","47.676"
"2013","Wake Forest","ACC","-3.48","93","79","84","62","","70","38.788","24.092","59.198","48.079"
"2013","Virginia Tech","ACC","8.834","37","42","45","28","","28","62.142","38.476","82.133","42.633"
"2013","Miami","ACC","10.778","30","35","40","49","","38","62.983","73.764","45.33","57.903"
"2013","Georgia Tech","ACC","12.436","46","29","39","43","","32","65.782","67.404","52.468","66.172"
"2013","North Carolina","ACC","11.239","60","32","37","47","","36","64.161","63.039","61.733","44.424"
"2013","Virginia","ACC","-6.058","99","92","104","15","","86","32.142","23.656","53.373","42.235"
"2013","Duke","ACC","6.548","29","48","60","56","","52","61.659","59.53","54.835","64.116"
"2013","Bowling Green","Mid-American","8.612","57","45","25","114","","62","66.736","63.393","55.594","73.426"
"2013","Missouri","SEC","21.194","5","9","6","19","","4","82.504","78.365","76.919","50.05"
"2013","Texas A&M","SEC","18.773","21","16","26","32","","22","72.095","87.712","40.354","52.862"
"2013","Syracuse","ACC","-0.54","59","70","75","54","","68","48.011","39.937","56.384","52.568"
"2013","Pittsburgh","ACC","5.297","47","54","79","35","","63","56.685","54.454","60.88","37.669"
"2013","Utah State","Mountain West","9.63","54","38","35","76","","49","66.91","43.668","76.93","65.114"
"2013","Boise State","Mountain West","8.786","53","43","43","75","","48","63.115","61.944","50.041","78.432"
"2013","Colorado State","Mountain West","0.697","79","66","50","102","","72","45.74","53.113","39.04","52.06"
"2013","Wyoming","Mountain West","-10.2","98","105","81","99","","91","30.412","50.754","26.099","26.022"
"2013","New Mexico","Mountain West","-13.036","110","110","106","90","","114","19.5","51.523","6.587","66.143"
"2013","Air Force","Mountain West","-16.682","115","115","107","91","","115","19.711","47.519","10.449","54.234"
"2013","Fresno State","Mountain West","8.093","31","46","12","107","","34","61.78","70.075","51.264","39.022"
"2013","San Diego State","Mountain West","-3.15","62","77","83","84","","98","38.637","32.193","53.066","39.464"
"2013","UNLV","Mountain West","-5.261","81","87","78","95","","95","37.394","48.276","37.603","30.019"
"2013","San José State","Mountain West","-3.454","78","78","80","71","","81","41.524","62.782","25.313","46.779"
"2013","Nevada","Mountain West","-5.981","95","91","88","65","","75","39.043","54.071","26.106","55.613"
"2013","Hawai'i","Mountain West","-9.249","114","101","115","66","","112","29.13","24.528","37.968","60.752"
"2013","Army","FBS Independents","-14.127","111","113","100","106","","113","19.636","41.087","14.063","36.089"
"2013","Texas","Big 12","14.779","26","23","62","7","","30","66.839","54.949","70.195","56.769"
"2013","Oklahoma","Big 12","18.276","4","19","27","33","","19","76.431","71.731","69.987","58.504"
"2013","Old Dominion","","-7.683","77","96","57","124","","94","30.781","67.165","9.275","50.449"
